id,condition,title,buying_mode,price,original_price,sale_amount,sale_type,available_quantity,accepts_mercadopago,use_thumbnail_id,health,Seller_City,Seller_state
MLB3692397272,new,Tenis Feminino Unissex Insanity Corrida Oldsen + Mochila,buy_it_now,149.9,,149.9,standard,5000,True,True,0.81,Franca,São Paulo
MLB1859995876,new,Kit 2 Pares Tênis Meia Feminino Masculino Slip On Caminhada,buy_it_now,105.4,,105.4,standard,50000,True,True,0.72,Perdigão,Minas Gerais
MLB3861286421,new,Tênis Skechers Ultra Flex 2.0 Feminino Corrida - Caminhada,buy_it_now,309.35,444.33,309.35,promotion,1,True,True,1.0,São Paulo Centro,São Paulo
MLB1093851272,new,Sapatenis Masculino Casual Sapato Tênis Original Lançamento,buy_it_now,74.99,,74.99,standard,5000,True,True,0.8,Nova Serrana,Minas Gerais
MLB3872754463,new,2 Faixas Testeira De Cabelo Memphis Depay Esportes E Treinos,buy_it_now,26.92,35.9,26.92,promotion,1,True,True,1.0,Mogi das Cruzes,São Paulo
MLB3597395580,new,Sapato Infantil Casual Meninos Kit Com Meia E Relogio,buy_it_now,98.0,,98.0,standard,50000,True,True,1.0,Franca,São Paulo
MLB3659222417,new,Tênis Asics Gel Shinobi 2 Masculino Corrida,buy_it_now,283.1,479.9,283.1,promotion,250,True,True,1.0,São Paulo Centro,São Paulo
MLB3291999615,new,Combo 2 Tênis De Academia Masculino Crossfit Confort Relógio,buy_it_now,149.9,,149.9,standard,5000,True,True,0.81,Franca,São Paulo
MLB3802380275,new,Tênis Masculino Sapatenis Casual Jogger Esporte Confortável,buy_it_now,79.0,,79.0,standard,5000,True,True,0.9,Franca,São Paulo
MLB3837365343,new,Kit 2 Tênis Masculino Ferrari New Scuderia Confort Qualidade,buy_it_now,170.99,299.99,170.99,promotion,50000,True,True,1.0,Contagem,Minas Gerais
MLB2671521026,new,Tenis Hibrido Sapatilha Aquatica Neoprene Confortável Top,buy_it_now,54.0,,54.0,standard,50000,True,True,0.88,Franca,São Paulo
MLB1932333199,new,Tênis Skechers Go Run Fast Feminino Corrida - Caminhada,buy_it_now,268.24,333.22,268.24,promotion,250,True,True,1.0,São Paulo Centro,São Paulo
MLB3839554127,new,Munhequeira Wilson Color Vermelho E Branco Par Grande Cor Vermelho/branco Tamanho Longa ( 12cm ),buy_it_now,39.9,42.0,39.9,promotion,1,True,True,,Santo André,São Paulo
MLB3806339209,new,Tênis Esoportivo Casual Básico E Super Leve Promoção,buy_it_now,54.2,108.4,54.2,promotion,500,True,True,1.0,Perdigão,Minas Gerais
MLB3472132945,new,Combo 3 Pares Tênis Academia Esportivo Confortável Promoção,buy_it_now,169.9,,169.9,standard,5000,True,True,0.81,Nova Serrana,Minas Gerais
MLB3610874949,new,Tênis Masculino Prospect Speed Macio Esportivo Academia,buy_it_now,79.0,,79.0,standard,5000,True,True,0.9,Franca,São Paulo
MLB4040151910,new,Tênis Adaption Easy Color Preto - Adulto 38 Br,buy_it_now,41.0,,41.0,standard,500,True,True,,Franca,São Paulo
MLB4431340402,new,Kit 2 Tênis Esportivo Masculino Feminino Novo Academia Uzze,buy_it_now,110.0,,110.0,standard,50000,True,True,0.8,Perdigão,Minas Gerais
MLB2065635363,new,Tênis Masculino Confortável Cano Médio Couro Legitimo,buy_it_now,189.9,,189.9,standard,500,True,True,0.9,Franca,São Paulo
MLB3590607157,new,Tênis Olympikus Casual Soma Color Grafite/vermelho - Adulto 43 Br,buy_it_now,169.99,199.99,169.99,promotion,1,True,True,,Londrina,Paraná
MLB3885092873,new,Tenis Ortopedico Masculino Corrida Caminhada Treino Academia,buy_it_now,110.92,149.9,110.92,promotion,500,True,True,1.0,Franca,São Paulo
MLB3853749897,new,Tênis New Balance Fuelcell Rebel V3 Color Coral - Adulto 12 Us,buy_it_now,514.9,729.9,514.9,promotion,1,True,True,,Londrina,Paraná
MLB3469249111,new,Tênis Olympikus Easy 2 Caminhada Treino Academia Corrida,buy_it_now,189.9,,189.9,standard,50,True,True,0.9,Santo André,São Paulo
MLB4932190276,new,Tênis Masculino Fast Run 3.0 Esportivo Academia Lev Adulto,buy_it_now,79.13,93.1,79.13,promotion,500,True,True,0.81,Nova Serrana,Minas Gerais
MLB3627577949,new,Tênis De Corrida Feminino Swift 4 Olympikus,buy_it_now,172.96,219.0,172.96,promotion,1,True,True,,Foz do Iguaçu,Paraná
MLB4766247486,new,Tênis De Corrida Masculino Mizuno Victory Rsp 0590 37/44,buy_it_now,294.34,452.9,294.34,promotion,1,True,True,0.8,Londrina,Paraná
MLB3858373931,new,Tênis Masculino Treino Academia Confortável Macio Olympikus,buy_it_now,199.9,,199.9,standard,1,True,True,1.0,Carazinho,Rio Grande do Sul
MLB3650600081,new,Camiseta Under Armour Tech 2.0 Treino,buy_it_now,127.0,,127.0,standard,100,True,True,0.9,Barueri,São Paulo
MLB3897869067,new,Tenis Feminino Mizuno Nirvana 9 Academia Caminhada Corrida,buy_it_now,127.96,399.9,127.96,promotion,500,True,True,1.0,Nova Serrana,Minas Gerais
MLB5087170780,new,Tênis Corrida Policia Exército Couro Legítimo Alto Conforto,buy_it_now,197.91,219.9,197.91,promotion,5000,True,True,0.9,Franca,São Paulo
MLB3808742521,new,Tênis Olympikus Subverse Vermelho Unissex Original 34/44,buy_it_now,297.49,349.99,297.49,promotion,1,True,True,0.88,Londrina,Paraná
MLB3876973057,new,Tênis New Balance Fresh Foam Arishi V4 Color Laranja - Adulto 7.5 Us,buy_it_now,359.99,597.85,359.99,promotion,1,True,True,,Embu das Artes,São Paulo
MLB3214210869,new,Tênis Chuteira Futsal Futebol Salão Corrida Academia Macio,buy_it_now,99.82,109.7,99.82,promotion,250,True,True,0.8,Pitangui,Minas Gerais
MLB1919279612,new,Kit 4 Pares Tênis Meia Feminino Sem Cadarço Slip On Atacado,buy_it_now,149.51,169.9,149.51,promotion,5000,True,True,0.9,Nova Serrana,Minas Gerais
MLB3381210690,new,Tênis Masculino Confortável Anti-impacto Ortopédico Barato ,buy_it_now,101.43,144.9,101.43,promotion,5000,True,True,0.9,Franca,São Paulo
MLB2189514184,new,Tênis Masculino Tamanho Especial Esporte Caminhada Box 200,buy_it_now,78.5,,78.5,standard,500,True,True,0.63,Birigüi,São Paulo
MLB2944309783,new,Slip On Feminino Em Camurça Com Solado Leve Antiderrapante ,buy_it_now,66.5,78.9,66.5,promotion,50000,True,True,0.9,Franca,São Paulo
MLB4749906066,new,Tênis Fila Classic Runner Color Branco/marinho/vermelho - Adulto 42 Br,buy_it_now,259.0,,259.0,standard,1,True,True,,Cianorte,Paraná
MLB4749906066,new,Tênis Fila Classic Runner Color Branco/marinho/vermelho - Adulto 42 Br,buy_it_now,259.0,,259.0,standard,1,True,True,,Cianorte,Paraná
MLB4749906066,new,Tênis Fila Classic Runner Color Branco/marinho/vermelho - Adulto 42 Br,buy_it_now,259.0,,259.0,standard,1,True,True,,Cianorte,Paraná
MLB3637634109,new,Tênis Masculino Diffuse 5 Olympikus,buy_it_now,182.7,237.0,182.7,promotion,1,True,True,,Foz do Iguaçu,Paraná
MLB3637634109,new,Tênis Masculino Diffuse 5 Olympikus,buy_it_now,182.7,237.0,182.7,promotion,1,True,True,,Foz do Iguaçu,Paraná
MLB3637634109,new,Tênis Masculino Diffuse 5 Olympikus,buy_it_now,182.7,237.0,182.7,promotion,1,True,True,,Foz do Iguaçu,Paraná
MLB4749906066,new,Tênis Fila Classic Runner Color Branco/marinho/vermelho - Adulto 42 Br,buy_it_now,259.0,,259.0,standard,1,True,True,,Cianorte,Paraná
MLB4749906066,new,Tênis Fila Classic Runner Color Branco/marinho/vermelho - Adulto 42 Br,buy_it_now,259.0,,259.0,standard,1,True,True,,Cianorte,Paraná
MLB4749906066,new,Tênis Fila Classic Runner Color Branco/marinho/vermelho - Adulto 42 Br,buy_it_now,259.0,,259.0,standard,1,True,True,,Cianorte,Paraná
MLB3637634109,new,Tênis Masculino Diffuse 5 Olympikus,buy_it_now,182.7,237.0,182.7,promotion,1,True,True,,Foz do Iguaçu,Paraná
MLB3637634109,new,Tênis Masculino Diffuse 5 Olympikus,buy_it_now,182.7,237.0,182.7,promotion,1,True,True,,Foz do Iguaçu,Paraná
MLB3637634109,new,Tênis Masculino Diffuse 5 Olympikus,buy_it_now,182.7,237.0,182.7,promotion,1,True,True,,Foz do Iguaçu,Paraná
MLB3127811755,new,Sapatilha Nautica Top Neoprene Vegano Unissex Promoção Top,buy_it_now,54.0,,54.0,standard,50000,True,True,0.88,Franca,São Paulo
MLB3888371244,new,Bota Neoprene Aquática Tênis Ciclismo Cachoeira Pesca,buy_it_now,94.66,98.61,94.66,promotion,250,True,True,0.9,,
MLB3893708167,new,Kit 2 Sapatilha Aquatica  Secarapido Sola Forte Confort,buy_it_now,112.11,145.6,112.11,promotion,5000,True,True,1.0,Franca,São Paulo
MLB3860459961,new,Kit 3 Tênis Casual Sola Reta Macia Resistente Barato Oferta,buy_it_now,96.9,,96.9,standard,5000,True,True,0.81,Franca,São Paulo
MLB4749906066,new,Tênis Fila Classic Runner Color Branco/marinho/vermelho - Adulto 42 Br,buy_it_now,259.0,,259.0,standard,1,True,True,,Cianorte,Paraná
MLB4749906066,new,Tênis Fila Classic Runner Color Branco/marinho/vermelho - Adulto 42 Br,buy_it_now,259.0,,259.0,standard,1,True,True,,Cianorte,Paraná
MLB4749906066,new,Tênis Fila Classic Runner Color Branco/marinho/vermelho - Adulto 42 Br,buy_it_now,259.0,,259.0,standard,1,True,True,,Cianorte,Paraná
MLB2743176436,new,Kit 3 Saia Shorts Moda Fitness Evangelica Academia,buy_it_now,204.67,229.97,204.67,promotion,500,True,True,0.9,São José dos Campos,São Paulo
MLB4771766166,new,Kit 4 Camisetas Masculina Dri Leve Academia Treino Ant Odor,buy_it_now,105.9,,105.9,standard,500,True,True,1.0,Três Pontas,Minas Gerais
MLB3382193480,new,Sapatilha Aquática Antiderrapante Tênis Aquático Pesca,buy_it_now,54.51,,54.51,standard,5000,True,True,0.7,Franca,São Paulo
MLB3497551285,new,Tenis New Balance Fresh Foam X 1080v12 Masculino-azul,buy_it_now,899.9,,899.9,standard,1,True,True,0.72,Belo Horizonte,Minas Gerais
MLB1515102737,new,Kit 3 Pares Tênis Feminino Academia Caminhada Conforto Combo,buy_it_now,156.75,218.99,156.75,promotion,5000,True,True,0.9,Perdigão,Minas Gerais
MLB5052915736,new,Tênis Para Mulher Asics Revelation Academia Treino macio,buy_it_now,99.9,333.0,99.9,promotion,500,True,True,0.81,Nova Serrana,Minas Gerais
MLB5014418530,new,Kit 3 Tênis Masculino Prospect Speed Oferta Barato + Relógio,buy_it_now,123.14,219.9,123.14,promotion,5000,True,True,0.9,Franca,São Paulo
MLB3721880083,new,Tênis Mizuno Wave Mirai 6 Coleção Lançamento Masculino,buy_it_now,359.9,,359.9,standard,1,True,True,0.81,Avaré,São Paulo
MLB4771422820,new, Kit 2 Shorts Saia Feminino Moda Evangelica Esportiva,buy_it_now,92.15,105.61,92.15,promotion,500,True,True,0.9,Nova Friburgo,Rio de Janeiro
MLB3895746881,new,"Faixa De Cabeça 7,5cm Compressport",buy_it_now,144.61,176.36,144.61,promotion,1,True,True,1.0,Bauru,São Paulo
MLB3354059611,new,Kit Tenis 2 Pares Academia Caminhada Promocao ,buy_it_now,131.42,136.9,131.42,promotion,5000,True,True,0.72,Nova Serrana,Minas Gerais
MLB4301660336,new,Kit 2 Pares Tenis Olimp Masculino Academia Mega Fast Corrida,buy_it_now,179.91,199.9,179.91,promotion,50000,True,True,0.9,Nova Serrana,Minas Gerais
MLB2676415783,new,Tênis Confortavel Esportivo Leve Macio Varias Cores,buy_it_now,139.9,,139.9,standard,5000,True,True,1.0,Franca,São Paulo
MLB2014834493,new,Kit 2 Tênis Esportivo Feminino Moderno Sola Trança Novidade,buy_it_now,115.9,159.9,115.9,promotion,50000,True,True,0.9,Franca,São Paulo
MLB2037916889,new,Tenis Masculino Kit 3 De Marca Jaguar Caminhada Promoção,buy_it_now,197.9,,197.9,standard,50000,True,True,0.81,Franca,São Paulo
MLB1716800973,new,Kit 2 Tênis Masculino Header Easy Academia Esporte + Relógio,buy_it_now,129.9,,129.9,standard,50000,True,True,0.63,Franca,São Paulo
MLB5052925732,new,Tênis Feminino Asics Revelation Original Corrida garantia,buy_it_now,99.9,333.0,99.9,promotion,500,True,True,0.81,Nova Serrana,Minas Gerais
MLB3908042241,new,Kit 2 Pares Tênis Feminino Casual Confortável Dia A Dia,buy_it_now,139.93,199.9,139.93,promotion,5000,True,True,0.81,Franca,São Paulo
MLB1334580350,new,Combo 2 Pares Tênis Feminino Para Caminhada Academia Corrida,buy_it_now,170.12,229.9,170.12,promotion,5000,True,True,0.72,Pará de Minas,Minas Gerais
MLB3577733325,new,Sapatilha De Ciclismo Bike Sem Clip Confort Envio Imediato,buy_it_now,103.66,124.9,103.66,promotion,5000,True,True,0.9,Franca,São Paulo
MLB2748930227,new,Kit Tênis Academia Sapatênis Chinela Relógio Carteira,buy_it_now,109.03,129.8,109.03,promotion,5000,True,True,0.81,Franca,São Paulo
MLB3663280805,new,Kit Tênis Feminino Menina Infan Escolar Casual Original Dzu,buy_it_now,124.45,175.94,124.45,promotion,500,True,True,1.0,Nova Serrana,Minas Gerais
MLB3571452868,new,Tênis Olympikus Easy 2 Feminino Casual,buy_it_now,155.0,222.11,155.0,promotion,100,True,True,0.9,São Paulo Centro,São Paulo
MLB3135490183,new,Tênis Feminino Academia Casual Frete Grátis Kit 2 Pares ,buy_it_now,126.9,,126.9,standard,5000,True,True,0.72,Nova Serrana,Minas Gerais
MLB5092470544,new,Kit 3 Pares Tênis Masculino Para Academia Caminhada Wave 20,buy_it_now,207.9,,207.9,standard,5000,True,True,0.72,,
MLB2136293714,new,Tenis Ortopedico Masculino Corrida Caminhada Esportes ,buy_it_now,65.69,145.99,65.69,promotion,5000,True,True,0.81,Franca,São Paulo
MLB3755830255,new,Tênis Reebok Energen Lite Plus 3 Feminino,buy_it_now,179.99,299.9,179.99,promotion,500,True,True,0.9,Nova Lima,Minas Gerais
MLB3448390869,new,Tênis  Sneakers Blogueira Chuncky Plataforma Casual Feminino,buy_it_now,66.5,129.98,66.5,promotion,500,True,True,0.8,Contagem,Minas Gerais
MLB1663661827,new,Tênis Ortopédico Feminino Academia Com Salto Casual Esporão,buy_it_now,78.0,,78.0,standard,5000,True,True,0.72,Franca,São Paulo
MLB3832993685,new,Bermuda Corrida Masculina Com Listras E Bolsos Poliamida,buy_it_now,37.5,50.0,37.5,promotion,500,True,True,0.9,São Paulo Centro,São Paulo
MLB3640996623,new,Tenis Esporte Corrida Academia Caminhada Conforto + Relogio,buy_it_now,63.9,,63.9,standard,5000,True,True,0.8,Franca,São Paulo
MLB5037121130,new,Tenis Masculino Kit 02 Pares Olimp Academia Caminhada Oferta,buy_it_now,139.9,,139.9,standard,500,True,True,0.81,Nova Serrana,Minas Gerais
MLB5157628256,new,Tênis Masculino Creation Molas Corrida Lançamento Oferta,buy_it_now,127.96,399.9,127.96,promotion,5000,True,True,1.0,Nova Serrana,Minas Gerais
MLB3788547875,new,Tênis Skechers Go Walk Flex Sunset Feminino,buy_it_now,323.9,599.9,323.9,promotion,100,True,True,0.9,Nova Lima,Minas Gerais
MLB3690710831,new,Kit 3 Camisetas Dryfit  Academia Exercícios Plus Size Treino,buy_it_now,70.3,78.99,70.3,promotion,500,True,True,0.8,Guarulhos,São Paulo
MLB5065435252,new,Kit 2 Tênis Masculino Estiloso Casual + Cinto Social Barato,buy_it_now,44.9,,44.9,standard,50000,True,True,0.9,Franca,São Paulo
MLB3805276489,new,Tênis Masculino Header Easy Caminhada Dia A Dia Promoção,buy_it_now,36.18,48.9,36.18,promotion,50000,True,True,0.8,Franca,São Paulo
MLB4522282316,new,Tiara Larga Headband Esportiva Yoga Bandana Faixa P Cabelo,buy_it_now,19.9,,19.9,standard,500,True,True,0.87,Siqueira Campos,Paraná
MLB3637634109,new,Tênis Masculino Diffuse 5 Olympikus,buy_it_now,182.7,237.0,182.7,promotion,1,True,True,,Foz do Iguaçu,Paraná
MLB3637634109,new,Tênis Masculino Diffuse 5 Olympikus,buy_it_now,182.7,237.0,182.7,promotion,1,True,True,,Foz do Iguaçu,Paraná
MLB3637634109,new,Tênis Masculino Diffuse 5 Olympikus,buy_it_now,182.7,237.0,182.7,promotion,1,True,True,,Foz do Iguaçu,Paraná
MLB3881049869,new,Tênis Masculino Feminino Casual Leve Lançamento Academia,buy_it_now,79.9,,79.9,standard,5000,True,True,0.9,Nova Serrana,Minas Gerais
MLB3442900049,new,Tenis Masculino Tamanho Grande Caminhada Academia Super Leve,buy_it_now,89.9,,89.9,standard,5000,True,True,0.9,Franca,São Paulo
MLB3865367775,new,Tênis Asics Revelation Original Couro Leve Treino Promoção,buy_it_now,99.9,,99.9,standard,500,True,True,0.8,Nova Serrana,Minas Gerais
MLB4967790650,new,Kit 2 Pares Tênis Esportivo Masculino Wave Creation 20 Promo,buy_it_now,139.9,,139.9,standard,50000,True,True,0.9,Nova Serrana,Minas Gerais
MLB3862379363,new,Tênis Masculino Asics Gel Carbono Original Couro Corrida,buy_it_now,139.76,465.9,139.76,promotion,500,True,True,0.81,,
MLB5091348512,new,Tênis Homem New Balance 574 Academia Corrida Treino Barato,buy_it_now,99.99,333.33,99.99,promotion,5000,True,True,0.9,Nova Serrana,Minas Gerais
MLB5157590542,new,Tenis Masculino Mizuno Creation 20 Molas Macio Envio Rapido,buy_it_now,127.96,399.9,127.96,promotion,5000,True,True,1.0,Nova Serrana,Minas Gerais
MLB5159967496,new,Tênis Asisc Carbono Masculino Feminino Varias Cores 34 Ao 43,buy_it_now,139.99,333.33,139.99,promotion,500,True,True,0.9,,Minas Gerais
MLB3860489765,new,Tênis Masculino Bmw Motorsport 3.0 Casual Esportivo Promoção,buy_it_now,67.99,99.99,67.99,promotion,5000,True,True,0.72,Contagem,Minas Gerais
MLB3873731801,new,Tênis Para Corrida Olimpikus Veloz Caminhada Crossfit,buy_it_now,94.9,99.9,94.9,promotion,250,True,True,0.9,Pitangui,Minas Gerais
MLB5052902926,new,Tênis Masculino Asics Revelation Academia Treino macio + off,buy_it_now,99.9,333.0,99.9,promotion,500,True,True,0.81,Nova Serrana,Minas Gerais
MLB3845116107,new,Tênis Homem Mulher Asics Original Academia Corrida Leve Novo,buy_it_now,99.99,333.33,99.99,promotion,50000,True,True,0.9,Nova Serrana,Minas Gerais
MLB3897001791,new,Tênis New Speed R Esportivo Treino Corrida Lançamento,buy_it_now,198.9,,198.9,standard,100,True,True,1.0,Franca,São Paulo
MLB3788344141,new,Tênis De Corrida Feminino Mizuno Wave Legend 3,buy_it_now,349.99,,349.99,standard,500,True,True,0.87,Jundiaí,São Paulo
MLB5157590540,new,Tenis Mizuno Creation Original Corrida Treino Molas Macio,buy_it_now,127.96,399.9,127.96,promotion,5000,True,True,0.9,Nova Serrana,Minas Gerais
MLB4951015784,new,Cadarço Elastico Para Tenis Adulto E Infantil Amarelo Preto,buy_it_now,9.29,,9.29,standard,50,True,True,,Carapicuíba,São Paulo
MLB3443920107,new,Tênis Olympikus Pride 3 Feminino,buy_it_now,199.99,,199.99,standard,500,True,True,1.0,Jundiaí,São Paulo
MLB5094294072,new,Promoção Tenis Ls Flor De Lotus Wave Premium Amortecedor,buy_it_now,148.2,329.9,148.2,promotion,50,True,True,0.81,Pitangui,Minas Gerais
MLB5107917140,new,Tênis Masculino Asics Revelation Original Academia caminhada,buy_it_now,99.9,333.0,99.9,promotion,500,True,True,0.81,Nova Serrana,Minas Gerais
MLB5110093620,new,Tênis Original Couro Asics Leve Academia Promoção Envio Full,buy_it_now,99.99,333.33,99.99,promotion,500,True,True,0.8,Nova Serrana,Minas Gerais
MLB3699199699,new,Tênis Masculino Esportivo - Corrida Vapor Mx  Utility,buy_it_now,299.9,,299.9,standard,50,True,True,0.81,Brasília de Minas,Minas Gerais
MLB5052945470,new,Tênis Masculino Puma Novo Oferta Pronta Entrega Leve Macio,buy_it_now,129.99,333.33,129.99,promotion,5000,True,True,1.0,Nova Serrana,Minas Gerais
MLB5164135540,new,Tenis Pro 7 Refletivo 8 9 X 1 Wave 11 12 13 Saldão,buy_it_now,465.49,,465.49,standard,5000,True,True,1.0,Itapecerica da Serra,São Paulo
MLB3839267063,new,Kit 2 Pares Tênis Masculino Bmw Esportivo Casual Promoção 3l,buy_it_now,141.55,199.99,141.55,promotion,5000,True,True,0.81,Contagem,Minas Gerais
MLB4043850434,new,Tênis De Corrida Masculino Mizuno Wave Vitality 4,buy_it_now,229.99,,229.99,standard,5000,True,True,0.77,Jundiaí,São Paulo
MLB3001447641,new,Tênis Kit 2 Pares Mizwest 20 Promoção Masculino Garantia !!1,buy_it_now,159.7,,159.7,standard,5000,True,True,0.81,Contagem,Minas Gerais
MLB3866185201,new,Tênis Asics Gt-2000 13 - Masculino - Marinho,buy_it_now,854.99,899.99,854.99,promotion,1,True,True,1.0,São Paulo Centro,São Paulo
MLB4967926914,new,Kit 3 Pares Tênis Wave Creation 20 Molas Esportivo Corrida,buy_it_now,207.91,,207.91,standard,5000,True,True,0.9,Nova Serrana,Minas Gerais
MLB5056541446,new,"Kit 2 Pares Tenis Gel Sendai Para , Corrida, Leve. Academia",buy_it_now,169.98,499.97,169.98,promotion,500,True,True,0.9,Nova Serrana,Minas Gerais
MLB3571799261,new,Óculos De Sol Polarizado C/ Proteção Uv Praia Beach Tênis Cor Da Lente Laranja,buy_it_now,199.9,,199.9,standard,1,True,True,,São Paulo Zona Norte,São Paulo
MLB3879015473,new,Kit 2 Pares Tenis Gel Sendai Academia Caminhada Macio Leve,buy_it_now,169.99,499.99,169.99,promotion,500,True,True,0.81,Nova Serrana,Minas Gerais
MLB3862366531,new,Tênis Mulher Asics Carbono Couro Eva Preto Rosa Envio Rapido,buy_it_now,139.76,465.9,139.76,promotion,5000,True,True,0.9,,
MLB5159685744,new,Tênis Feminino Asics Gel Carbono 2 Original Academia Corrida,buy_it_now,139.77,465.9,139.77,promotion,5000,True,True,0.9,,
MLB5052891694,new,Tênis Masculino Asics Academia Caminhada Corrida Macio Novo,buy_it_now,99.99,333.33,99.99,promotion,50000,True,True,0.81,Nova Serrana,Minas Gerais
MLB5052814232,new,Tênis Asics Academia Corrida Treino Macio Garantia envio ja,buy_it_now,99.9,333.0,99.9,promotion,5000,True,True,0.81,Nova Serrana,Minas Gerais
MLB3594419577,new,Tênis Caminhada Atena Feminino Olympikus,buy_it_now,100.2,167.0,100.2,promotion,1,True,True,,Igrejinha,Rio Grande do Sul
MLB3887060169,new,Tênis Olímpicos Lançamento 2025 Envio Rápido Números 34 A 43,buy_it_now,115.93,199.89,115.93,promotion,50000,True,True,1.0,Nova Serrana,Minas Gerais
MLB5157539576,new,Tênis Masculino Mizuno Wave Creation 20 Lançamento Corrida,buy_it_now,127.96,399.9,127.96,promotion,5000,True,True,1.0,Nova Serrana,Minas Gerais
MLB3897856499,new,Tênis Mizuno Creation Couro Caminhada Treino Corrida Macio,buy_it_now,127.96,399.9,127.96,promotion,5000,True,True,0.9,Nova Serrana,Minas Gerais
MLB5157546240,new,Tênis New Speed Esporte Masculino 100% Original Caminhada,buy_it_now,187.12,239.91,187.12,promotion,250,True,True,1.0,Franca,São Paulo
MLB5109073072,new,Tenis Olimpicus Masculino Feminino Academia Promoção Full,buy_it_now,99.99,,99.99,standard,5000,True,True,0.81,,Minas Gerais
MLB3898990117,new,Tênis Casual Vans Old Knu Skate Treino,buy_it_now,143.95,299.9,143.95,promotion,500,True,True,1.0,Diadema,São Paulo
MLB5052902930,new,Tênis Asics Revelation Original Couro Leve Treino academia,buy_it_now,99.9,333.0,99.9,promotion,5000,True,True,0.81,Nova Serrana,Minas Gerais
MLB4994154868,new,Tenis Masculino Feminino Academia Esporte Caminhada Leve,buy_it_now,55.9,,55.9,standard,500,True,True,0.9,Franca,São Paulo
MLB5173277154,new,Tênis Mizuno Wave Nirvana 9 Academia Esporte Black Friday,buy_it_now,173.94,299.9,173.94,promotion,500,True,True,1.0,Bom Despacho,Minas Gerais
MLB3400148439,new,Camiseta Mescla Dry Line Plus Size  - Do Eg2 Ao Eg5,buy_it_now,69.82,75.9,69.82,promotion,1,True,True,0.9,Guarulhos,São Paulo
MLB5120016592,new,Tênis Asics Gel Original Academia Garantia Couro Barato Novo,buy_it_now,99.99,333.33,99.99,promotion,50000,True,True,0.8,Nova Serrana,Minas Gerais
MLB5044255020,new,Tenis Wave Ls Flor De Lotus Premium Preto Off Pronta Entrega,buy_it_now,159.05,369.9,159.05,promotion,50,True,True,0.72,Pitangui,Minas Gerais
MLB3862353667,new,Tenis Feminino Asics Revelation Original Corrida Macio,buy_it_now,137.96,459.9,137.96,promotion,500,True,True,0.81,,
MLB5044840720,new,Queima Estoque Wave Ls Flor De Lotus Premium Preto Off 24hr,buy_it_now,167.96,479.9,167.96,promotion,50,True,True,0.72,Pitangui,Minas Gerais
MLB5173745802,new,Tenis Oakley Refletivo Botinha Low Half Track Original,buy_it_now,179.55,399.0,179.55,promotion,150,True,True,0.9,Guarujá,São Paulo
MLB5066953994,new,Tênis Ultrarange Vr3 Marshmallow Liquidação De Estoque,buy_it_now,163.99,399.98,163.99,promotion,500,True,True,0.7,Nova Serrana,Minas Gerais
MLB3862392545,new,Tenis Feminino Asics Revelation Academia Caminhada Corrida,buy_it_now,137.96,459.9,137.96,promotion,500,True,True,0.9,,
MLB3781853269,new,Tênis Caterpillar Masculino Esportivo Resistente Macio Nl331,buy_it_now,155.94,259.9,155.94,promotion,5000,True,True,0.72,Franca,São Paulo
MLB3706313357,new,Tênis Yezy 350 Masculino- Promoção,buy_it_now,269.91,299.9,269.91,promotion,500,True,True,0.81,Brasília de Minas,Minas Gerais
MLB3890834215,new,Calçados Femininos Para O Dia A Dia E Esporte Calce Facil,buy_it_now,99.9,,99.9,standard,5000,True,True,1.0,Franca,São Paulo
MLB4238803100,new,Óculos De Sol Polarizado C/ Proteção Uv Praia Beach Tênis Cor Da Lente Azul,buy_it_now,199.0,,199.0,standard,1,True,True,,São Paulo Zona Norte,São Paulo
MLB4238803100,new,Óculos De Sol Polarizado C/ Proteção Uv Praia Beach Tênis Cor Da Lente Azul,buy_it_now,199.0,,199.0,standard,1,True,True,,São Paulo Zona Norte,São Paulo
MLB3778519827,new,Tênis Olympikus Corrida Veloz 2 Color Preto/branco/preto - Adulto 40 Br,buy_it_now,201.0,,201.0,standard,50,True,True,,Presidente Prudente,São Paulo
MLB3778519827,new,Tênis Olympikus Corrida Veloz 2 Color Preto/branco/preto - Adulto 40 Br,buy_it_now,201.0,,201.0,standard,50,True,True,,Presidente Prudente,São Paulo
MLB4578356666,new,Tênis Feminino Para Corrida Adrena Branco Adulto Tamanho 38 Olympikus,buy_it_now,242.91,299.9,242.91,promotion,1,True,True,,São Mateus do Sul,Paraná
MLB4578356666,new,Tênis Feminino Para Corrida Adrena Branco Adulto Tamanho 38 Olympikus,buy_it_now,242.91,299.9,242.91,promotion,1,True,True,,São Mateus do Sul,Paraná
MLB4523108314,new,Tênis De Corrida Under Armour Charged Starlight,buy_it_now,199.99,,199.99,standard,500,True,True,1.0,Jundiaí,São Paulo
MLB5157603172,new,Tenis Feminino Mizuno Nirvana 9 Original Couro Treino Macio,buy_it_now,127.96,399.9,127.96,promotion,500,True,True,1.0,Nova Serrana,Minas Gerais
MLB4238803100,new,Óculos De Sol Polarizado C/ Proteção Uv Praia Beach Tênis Cor Da Lente Azul,buy_it_now,199.0,,199.0,standard,1,True,True,,São Paulo Zona Norte,São Paulo
